VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL INDEX STORM_ID PROB_LEAD PROB_VAL AGEN_INIT       AGEN_FHR AGEN_LAT AGEN_LON AGEN_DLAND BGEN_LAT BGEN_LON BGEN_DLAND GEN_DIST   GEN_TDIFF INIT_TDIFF DEV_CAT OPS_CAT
V12.0.1 GFSO  ALL  660000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    18 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  600000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    19 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  540000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    20 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  480000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    21 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  420000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    22 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  360000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    23 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  300000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    24 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  240000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    25 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  180000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    26 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  120000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    27 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  060000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    28 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  000000    20240619_120000 20240619_120000 NA       20240619_120000 20240619_120000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    29 AL012024        NA       NA              NA       NA     NA       NA     NA           22.2    -94.1  176.28838   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1680000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    30 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1620000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    31 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1560000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    32 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1500000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    33 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1440000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    34 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1380000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    35 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1320000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    36 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1260000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    37 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1200000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    38 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1140000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    39 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1080000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    40 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1020000   20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    41 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  960000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    42 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  900000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    43 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  840000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    44 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  780000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    45 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  720000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    46 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  660000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    47 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  600000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    48 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  540000    20240626_120000 20240626_120000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    49 AL022024        NA       NA 20240626_120000        0      9.3    -29.2  751.23529      9      -41    671.63678 1297.22611   -540000     540000    FYON    FYON
V12.0.1 GFSO  ALL  480000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    50 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  420000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    51 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  360000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    52 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  300000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    53 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  240000    20240627_180000 20240627_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    54 AL022024        NA       NA 20240627_180000        0      9.1    -35.1  777.34485      9      -41    671.63678  648.69762   -240000     240000    FYON    FYOY
V12.0.1 GFSO  ALL  180000    20240628_000000 20240628_000000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    55 AL022024        NA       NA 20240628_000000        0      8.7    -36.4  728.55493      9      -41    671.63678  507.07054   -180000     180000    FYON    FYOY
V12.0.1 GFSO  ALL  120000    20240628_060000 20240628_060000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    56 AL022024        NA       NA 20240628_060000        0      8.6    -38.2  698.35217      9      -41    671.63678  311.226     -120000     120000    FYOY    FYOY
V12.0.1 GFSO  ALL  060000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    57 AL022024        NA       NA              NA       NA     NA       NA     NA            9      -41    671.63678   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  000000    20240628_180000 20240628_180000 NA       20240628_180000 20240628_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    58 AL022024        NA       NA 20240628_180000        0      8.9    -40.6  674.8913       9      -41    671.63678   NA              NA         NA DISCARD DISCARD
V12.0.1 GFSO  ALL  1680000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    59 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1620000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    60 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
